comp_price_id,comp_cd,apply_ymd,siz_cd,clr_cd,mat_cd,coat_side_cnt,bdl_qty,min_qty,unit_price,note
522,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_PENDING_GUK4,CLR_000002,,,,200,260,"디지털인쇄 출력비(국4절)/흑백(1도)/양면 출력매수≥200 (별색=공정,clr=NULL)"
523,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_PENDING_GUK4,CLR_000005,,,,200,310,"디지털인쇄 출력비(국4절)/칼라(CMYK)/단면 출력매수≥200 (별색=공정,clr=NULL)"
524,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_PENDING_GUK4,CLR_000005,,,,200,620,"디지털인쇄 출력비(국4절)/칼라(CMYK)/양면 출력매수≥200 (별색=공정,clr=NULL)"
525,COMP_PRINT_SPOT_WHITE_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,200,700,"디지털인쇄 출력비(국4절)/별색(화이트)/단면 출력매수≥200 (별색=공정,clr=NULL)"
526,COMP_PRINT_SPOT_WHITE_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,200,1400,"디지털인쇄 출력비(국4절)/별색(화이트)/양면 출력매수≥200 (별색=공정,clr=NULL)"
527,COMP_PRINT_SPOT_CLEAR_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,200,700,"디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥200 (별색=공정,clr=NULL)"
528,COMP_PRINT_SPOT_CLEAR_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,200,1400,"디지털인쇄 출력비(국4절)/별색(클리어)/양면 출력매수≥200 (별색=공정,clr=NULL)"
529,COMP_PRINT_SPOT_PINK_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,200,850,"디지털인쇄 출력비(국4절)/별색(핑크)/단면 출력매수≥200 (별색=공정,clr=NULL)"
530,COMP_PRINT_SPOT_PINK_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,200,1700,"디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수≥200 (별색=공정,clr=NULL)"
531,COMP_PRINT_SPOT_GOLD_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,200,850,"디지털인쇄 출력비(국4절)/별색(금색)/단면 출력매수≥200 (별색=공정,clr=NULL)"
532,COMP_PRINT_SPOT_GOLD_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,200,1700,"디지털인쇄 출력비(국4절)/별색(금색)/양면 출력매수≥200 (별색=공정,clr=NULL)"
533,COMP_PRINT_SPOT_SILVER_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,200,850,"디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥200 (별색=공정,clr=NULL)"
534,COMP_PRINT_SPOT_SILVER_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,200,1700,"디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥200 (별색=공정,clr=NULL)"
535,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_PENDING_GUK4,CLR_000002,,,,250,120,"디지털인쇄 출력비(국4절)/흑백(1도)/단면 출력매수≥250 (별색=공정,clr=NULL)"
536,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_PENDING_GUK4,CLR_000002,,,,250,240,"디지털인쇄 출력비(국4절)/흑백(1도)/양면 출력매수≥250 (별색=공정,clr=NULL)"
537,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_PENDING_GUK4,CLR_000005,,,,250,290,"디지털인쇄 출력비(국4절)/칼라(CMYK)/단면 출력매수≥250 (별색=공정,clr=NULL)"
538,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_PENDING_GUK4,CLR_000005,,,,250,580,"디지털인쇄 출력비(국4절)/칼라(CMYK)/양면 출력매수≥250 (별색=공정,clr=NULL)"
539,COMP_PRINT_SPOT_WHITE_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,250,660,"디지털인쇄 출력비(국4절)/별색(화이트)/단면 출력매수≥250 (별색=공정,clr=NULL)"
540,COMP_PRINT_SPOT_WHITE_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,250,1320,"디지털인쇄 출력비(국4절)/별색(화이트)/양면 출력매수≥250 (별색=공정,clr=NULL)"
541,COMP_PRINT_SPOT_CLEAR_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,250,660,"디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥250 (별색=공정,clr=NULL)"
542,COMP_PRINT_SPOT_CLEAR_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,250,1320,"디지털인쇄 출력비(국4절)/별색(클리어)/양면 출력매수≥250 (별색=공정,clr=NULL)"
543,COMP_PRINT_SPOT_PINK_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,250,810,"디지털인쇄 출력비(국4절)/별색(핑크)/단면 출력매수≥250 (별색=공정,clr=NULL)"
544,COMP_PRINT_SPOT_PINK_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,250,1620,"디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수≥250 (별색=공정,clr=NULL)"
545,COMP_PRINT_SPOT_GOLD_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,250,810,"디지털인쇄 출력비(국4절)/별색(금색)/단면 출력매수≥250 (별색=공정,clr=NULL)"
546,COMP_PRINT_SPOT_GOLD_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,250,1620,"디지털인쇄 출력비(국4절)/별색(금색)/양면 출력매수≥250 (별색=공정,clr=NULL)"
547,COMP_PRINT_SPOT_SILVER_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,250,810,"디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥250 (별색=공정,clr=NULL)"
548,COMP_PRINT_SPOT_SILVER_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,250,1620,"디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥250 (별색=공정,clr=NULL)"
549,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_PENDING_GUK4,CLR_000002,,,,300,110,"디지털인쇄 출력비(국4절)/흑백(1도)/단면 출력매수≥300 (별색=공정,clr=NULL)"
550,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_PENDING_GUK4,CLR_000002,,,,300,220,"디지털인쇄 출력비(국4절)/흑백(1도)/양면 출력매수≥300 (별색=공정,clr=NULL)"
551,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_PENDING_GUK4,CLR_000005,,,,300,270,"디지털인쇄 출력비(국4절)/칼라(CMYK)/단면 출력매수≥300 (별색=공정,clr=NULL)"
552,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_PENDING_GUK4,CLR_000005,,,,300,540,"디지털인쇄 출력비(국4절)/칼라(CMYK)/양면 출력매수≥300 (별색=공정,clr=NULL)"
553,COMP_PRINT_SPOT_WHITE_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,300,620,"디지털인쇄 출력비(국4절)/별색(화이트)/단면 출력매수≥300 (별색=공정,clr=NULL)"
554,COMP_PRINT_SPOT_WHITE_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,300,1240,"디지털인쇄 출력비(국4절)/별색(화이트)/양면 출력매수≥300 (별색=공정,clr=NULL)"
555,COMP_PRINT_SPOT_CLEAR_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,300,620,"디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥300 (별색=공정,clr=NULL)"
556,COMP_PRINT_SPOT_CLEAR_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,300,1240,"디지털인쇄 출력비(국4절)/별색(클리어)/양면 출력매수≥300 (별색=공정,clr=NULL)"
557,COMP_PRINT_SPOT_PINK_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,300,770,"디지털인쇄 출력비(국4절)/별색(핑크)/단면 출력매수≥300 (별색=공정,clr=NULL)"
558,COMP_PRINT_SPOT_PINK_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,300,1540,"디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수≥300 (별색=공정,clr=NULL)"
559,COMP_PRINT_SPOT_GOLD_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,300,770,"디지털인쇄 출력비(국4절)/별색(금색)/단면 출력매수≥300 (별색=공정,clr=NULL)"
560,COMP_PRINT_SPOT_GOLD_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,300,1540,"디지털인쇄 출력비(국4절)/별색(금색)/양면 출력매수≥300 (별색=공정,clr=NULL)"
561,COMP_PRINT_SPOT_SILVER_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,300,770,"디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥300 (별색=공정,clr=NULL)"
562,COMP_PRINT_SPOT_SILVER_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,300,1540,"디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥300 (별색=공정,clr=NULL)"
563,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_PENDING_GUK4,CLR_000002,,,,350,100,"디지털인쇄 출력비(국4절)/흑백(1도)/단면 출력매수≥350 (별색=공정,clr=NULL)"
564,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_PENDING_GUK4,CLR_000002,,,,350,200,"디지털인쇄 출력비(국4절)/흑백(1도)/양면 출력매수≥350 (별색=공정,clr=NULL)"
565,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_PENDING_GUK4,CLR_000005,,,,350,250,"디지털인쇄 출력비(국4절)/칼라(CMYK)/단면 출력매수≥350 (별색=공정,clr=NULL)"
566,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_PENDING_GUK4,CLR_000005,,,,350,500,"디지털인쇄 출력비(국4절)/칼라(CMYK)/양면 출력매수≥350 (별색=공정,clr=NULL)"
567,COMP_PRINT_SPOT_WHITE_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,350,580,"디지털인쇄 출력비(국4절)/별색(화이트)/단면 출력매수≥350 (별색=공정,clr=NULL)"
568,COMP_PRINT_SPOT_WHITE_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,350,1160,"디지털인쇄 출력비(국4절)/별색(화이트)/양면 출력매수≥350 (별색=공정,clr=NULL)"
569,COMP_PRINT_SPOT_CLEAR_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,350,580,"디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥350 (별색=공정,clr=NULL)"
570,COMP_PRINT_SPOT_CLEAR_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,350,1160,"디지털인쇄 출력비(국4절)/별색(클리어)/양면 출력매수≥350 (별색=공정,clr=NULL)"
571,COMP_PRINT_SPOT_PINK_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,350,730,"디지털인쇄 출력비(국4절)/별색(핑크)/단면 출력매수≥350 (별색=공정,clr=NULL)"
572,COMP_PRINT_SPOT_PINK_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,350,1460,"디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수≥350 (별색=공정,clr=NULL)"
573,COMP_PRINT_SPOT_GOLD_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,350,730,"디지털인쇄 출력비(국4절)/별색(금색)/단면 출력매수≥350 (별색=공정,clr=NULL)"
574,COMP_PRINT_SPOT_GOLD_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,350,1460,"디지털인쇄 출력비(국4절)/별색(금색)/양면 출력매수≥350 (별색=공정,clr=NULL)"
575,COMP_PRINT_SPOT_SILVER_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,350,730,"디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥350 (별색=공정,clr=NULL)"
576,COMP_PRINT_SPOT_SILVER_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,350,1460,"디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥350 (별색=공정,clr=NULL)"
577,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_PENDING_GUK4,CLR_000002,,,,400,90,"디지털인쇄 출력비(국4절)/흑백(1도)/단면 출력매수≥400 (별색=공정,clr=NULL)"
578,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_PENDING_GUK4,CLR_000002,,,,400,180,"디지털인쇄 출력비(국4절)/흑백(1도)/양면 출력매수≥400 (별색=공정,clr=NULL)"
579,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_PENDING_GUK4,CLR_000005,,,,400,230,"디지털인쇄 출력비(국4절)/칼라(CMYK)/단면 출력매수≥400 (별색=공정,clr=NULL)"
580,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_PENDING_GUK4,CLR_000005,,,,400,460,"디지털인쇄 출력비(국4절)/칼라(CMYK)/양면 출력매수≥400 (별색=공정,clr=NULL)"
581,COMP_PRINT_SPOT_WHITE_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,400,540,"디지털인쇄 출력비(국4절)/별색(화이트)/단면 출력매수≥400 (별색=공정,clr=NULL)"
582,COMP_PRINT_SPOT_WHITE_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,400,1080,"디지털인쇄 출력비(국4절)/별색(화이트)/양면 출력매수≥400 (별색=공정,clr=NULL)"
583,COMP_PRINT_SPOT_CLEAR_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,400,540,"디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥400 (별색=공정,clr=NULL)"
584,COMP_PRINT_SPOT_CLEAR_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,400,1080,"디지털인쇄 출력비(국4절)/별색(클리어)/양면 출력매수≥400 (별색=공정,clr=NULL)"
585,COMP_PRINT_SPOT_PINK_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,400,690,"디지털인쇄 출력비(국4절)/별색(핑크)/단면 출력매수≥400 (별색=공정,clr=NULL)"
586,COMP_PRINT_SPOT_PINK_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,400,1380,"디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수≥400 (별색=공정,clr=NULL)"
587,COMP_PRINT_SPOT_GOLD_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,400,690,"디지털인쇄 출력비(국4절)/별색(금색)/단면 출력매수≥400 (별색=공정,clr=NULL)"
588,COMP_PRINT_SPOT_GOLD_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,400,1380,"디지털인쇄 출력비(국4절)/별색(금색)/양면 출력매수≥400 (별색=공정,clr=NULL)"
589,COMP_PRINT_SPOT_SILVER_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,400,690,"디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥400 (별색=공정,clr=NULL)"
590,COMP_PRINT_SPOT_SILVER_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,400,1380,"디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥400 (별색=공정,clr=NULL)"
591,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_PENDING_GUK4,CLR_000002,,,,450,80,"디지털인쇄 출력비(국4절)/흑백(1도)/단면 출력매수≥450 (별색=공정,clr=NULL)"
592,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_PENDING_GUK4,CLR_000002,,,,450,160,"디지털인쇄 출력비(국4절)/흑백(1도)/양면 출력매수≥450 (별색=공정,clr=NULL)"
593,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_PENDING_GUK4,CLR_000005,,,,450,210,"디지털인쇄 출력비(국4절)/칼라(CMYK)/단면 출력매수≥450 (별색=공정,clr=NULL)"
594,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_PENDING_GUK4,CLR_000005,,,,450,420,"디지털인쇄 출력비(국4절)/칼라(CMYK)/양면 출력매수≥450 (별색=공정,clr=NULL)"
595,COMP_PRINT_SPOT_WHITE_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,450,500,"디지털인쇄 출력비(국4절)/별색(화이트)/단면 출력매수≥450 (별색=공정,clr=NULL)"
596,COMP_PRINT_SPOT_WHITE_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,450,1000,"디지털인쇄 출력비(국4절)/별색(화이트)/양면 출력매수≥450 (별색=공정,clr=NULL)"
597,COMP_PRINT_SPOT_CLEAR_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,450,500,"디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥450 (별색=공정,clr=NULL)"
598,COMP_PRINT_SPOT_CLEAR_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,450,1000,"디지털인쇄 출력비(국4절)/별색(클리어)/양면 출력매수≥450 (별색=공정,clr=NULL)"
599,COMP_PRINT_SPOT_PINK_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,450,650,"디지털인쇄 출력비(국4절)/별색(핑크)/단면 출력매수≥450 (별색=공정,clr=NULL)"
600,COMP_PRINT_SPOT_PINK_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,450,1300,"디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수≥450 (별색=공정,clr=NULL)"
601,COMP_PRINT_SPOT_GOLD_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,450,650,"디지털인쇄 출력비(국4절)/별색(금색)/단면 출력매수≥450 (별색=공정,clr=NULL)"
602,COMP_PRINT_SPOT_GOLD_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,450,1300,"디지털인쇄 출력비(국4절)/별색(금색)/양면 출력매수≥450 (별색=공정,clr=NULL)"
603,COMP_PRINT_SPOT_SILVER_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,450,650,"디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥450 (별색=공정,clr=NULL)"
604,COMP_PRINT_SPOT_SILVER_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,450,1300,"디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥450 (별색=공정,clr=NULL)"
605,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_PENDING_GUK4,CLR_000002,,,,500,70,"디지털인쇄 출력비(국4절)/흑백(1도)/단면 출력매수≥500 (별색=공정,clr=NULL)"
606,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_PENDING_GUK4,CLR_000002,,,,500,140,"디지털인쇄 출력비(국4절)/흑백(1도)/양면 출력매수≥500 (별색=공정,clr=NULL)"
607,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_PENDING_GUK4,CLR_000005,,,,500,190,"디지털인쇄 출력비(국4절)/칼라(CMYK)/단면 출력매수≥500 (별색=공정,clr=NULL)"
608,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_PENDING_GUK4,CLR_000005,,,,500,380,"디지털인쇄 출력비(국4절)/칼라(CMYK)/양면 출력매수≥500 (별색=공정,clr=NULL)"
609,COMP_PRINT_SPOT_WHITE_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,500,460,"디지털인쇄 출력비(국4절)/별색(화이트)/단면 출력매수≥500 (별색=공정,clr=NULL)"
610,COMP_PRINT_SPOT_WHITE_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,500,920,"디지털인쇄 출력비(국4절)/별색(화이트)/양면 출력매수≥500 (별색=공정,clr=NULL)"
611,COMP_PRINT_SPOT_CLEAR_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,500,460,"디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥500 (별색=공정,clr=NULL)"
612,COMP_PRINT_SPOT_CLEAR_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,500,920,"디지털인쇄 출력비(국4절)/별색(클리어)/양면 출력매수≥500 (별색=공정,clr=NULL)"
613,COMP_PRINT_SPOT_PINK_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,500,610,"디지털인쇄 출력비(국4절)/별색(핑크)/단면 출력매수≥500 (별색=공정,clr=NULL)"
614,COMP_PRINT_SPOT_PINK_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,500,1220,"디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수≥500 (별색=공정,clr=NULL)"
615,COMP_PRINT_SPOT_GOLD_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,500,610,"디지털인쇄 출력비(국4절)/별색(금색)/단면 출력매수≥500 (별색=공정,clr=NULL)"
616,COMP_PRINT_SPOT_GOLD_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,500,1220,"디지털인쇄 출력비(국4절)/별색(금색)/양면 출력매수≥500 (별색=공정,clr=NULL)"
617,COMP_PRINT_SPOT_SILVER_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,500,610,"디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥500 (별색=공정,clr=NULL)"
618,COMP_PRINT_SPOT_SILVER_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,500,1220,"디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥500 (별색=공정,clr=NULL)"
619,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_PENDING_GUK4,CLR_000002,,,,600,70,"디지털인쇄 출력비(국4절)/흑백(1도)/단면 출력매수≥600 (별색=공정,clr=NULL)"
620,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_PENDING_GUK4,CLR_000002,,,,600,140,"디지털인쇄 출력비(국4절)/흑백(1도)/양면 출력매수≥600 (별색=공정,clr=NULL)"
621,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_PENDING_GUK4,CLR_000005,,,,600,185,"디지털인쇄 출력비(국4절)/칼라(CMYK)/단면 출력매수≥600 (별색=공정,clr=NULL)"
622,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_PENDING_GUK4,CLR_000005,,,,600,370,"디지털인쇄 출력비(국4절)/칼라(CMYK)/양면 출력매수≥600 (별색=공정,clr=NULL)"
623,COMP_PRINT_SPOT_WHITE_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,600,440,"디지털인쇄 출력비(국4절)/별색(화이트)/단면 출력매수≥600 (별색=공정,clr=NULL)"
624,COMP_PRINT_SPOT_WHITE_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,600,880,"디지털인쇄 출력비(국4절)/별색(화이트)/양면 출력매수≥600 (별색=공정,clr=NULL)"
625,COMP_PRINT_SPOT_CLEAR_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,600,440,"디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥600 (별색=공정,clr=NULL)"
626,COMP_PRINT_SPOT_CLEAR_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,600,880,"디지털인쇄 출력비(국4절)/별색(클리어)/양면 출력매수≥600 (별색=공정,clr=NULL)"
627,COMP_PRINT_SPOT_PINK_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,600,590,"디지털인쇄 출력비(국4절)/별색(핑크)/단면 출력매수≥600 (별색=공정,clr=NULL)"
628,COMP_PRINT_SPOT_PINK_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,600,1180,"디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수≥600 (별색=공정,clr=NULL)"
629,COMP_PRINT_SPOT_GOLD_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,600,590,"디지털인쇄 출력비(국4절)/별색(금색)/단면 출력매수≥600 (별색=공정,clr=NULL)"
630,COMP_PRINT_SPOT_GOLD_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,600,1180,"디지털인쇄 출력비(국4절)/별색(금색)/양면 출력매수≥600 (별색=공정,clr=NULL)"
631,COMP_PRINT_SPOT_SILVER_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,600,590,"디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥600 (별색=공정,clr=NULL)"
632,COMP_PRINT_SPOT_SILVER_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,600,1180,"디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥600 (별색=공정,clr=NULL)"
633,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_PENDING_GUK4,CLR_000002,,,,700,70,"디지털인쇄 출력비(국4절)/흑백(1도)/단면 출력매수≥700 (별색=공정,clr=NULL)"
634,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_PENDING_GUK4,CLR_000002,,,,700,140,"디지털인쇄 출력비(국4절)/흑백(1도)/양면 출력매수≥700 (별색=공정,clr=NULL)"
635,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_PENDING_GUK4,CLR_000005,,,,700,180,"디지털인쇄 출력비(국4절)/칼라(CMYK)/단면 출력매수≥700 (별색=공정,clr=NULL)"
636,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_PENDING_GUK4,CLR_000005,,,,700,360,"디지털인쇄 출력비(국4절)/칼라(CMYK)/양면 출력매수≥700 (별색=공정,clr=NULL)"
637,COMP_PRINT_SPOT_WHITE_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,700,420,"디지털인쇄 출력비(국4절)/별색(화이트)/단면 출력매수≥700 (별색=공정,clr=NULL)"
638,COMP_PRINT_SPOT_WHITE_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,700,840,"디지털인쇄 출력비(국4절)/별색(화이트)/양면 출력매수≥700 (별색=공정,clr=NULL)"
639,COMP_PRINT_SPOT_CLEAR_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,700,420,"디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥700 (별색=공정,clr=NULL)"
640,COMP_PRINT_SPOT_CLEAR_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,700,840,"디지털인쇄 출력비(국4절)/별색(클리어)/양면 출력매수≥700 (별색=공정,clr=NULL)"
641,COMP_PRINT_SPOT_PINK_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,700,570,"디지털인쇄 출력비(국4절)/별색(핑크)/단면 출력매수≥700 (별색=공정,clr=NULL)"
642,COMP_PRINT_SPOT_PINK_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,700,1140,"디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수≥700 (별색=공정,clr=NULL)"
643,COMP_PRINT_SPOT_GOLD_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,700,570,"디지털인쇄 출력비(국4절)/별색(금색)/단면 출력매수≥700 (별색=공정,clr=NULL)"
644,COMP_PRINT_SPOT_GOLD_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,700,1140,"디지털인쇄 출력비(국4절)/별색(금색)/양면 출력매수≥700 (별색=공정,clr=NULL)"
645,COMP_PRINT_SPOT_SILVER_S1,2026-06-01,SIZ_PENDING_GUK4,,,,,700,570,"디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥700 (별색=공정,clr=NULL)"
646,COMP_PRINT_SPOT_SILVER_S2,2026-06-01,SIZ_PENDING_GUK4,,,,,700,1140,"디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥700 (별색=공정,clr=NULL)"
647,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_PENDING_GUK4,CLR_000002,,,,800,70,"디지털인쇄 출력비(국4절)/흑백(1도)/단면 출력매수≥800 (별색=공정,clr=NULL)"
648,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_PENDING_GUK4,CLR_000002,,,,800,140,"디지털인쇄 출력비(국4절)/흑백(1도)/양면 출력매수≥800 (별색=공정,clr=NULL)"
649,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_PENDING_GUK4,CLR_000005,,,,800,175,"디지털인쇄 출력비(국4절)/칼라(CMYK)/단면 출력매수≥800 (별색=공정,clr=NULL)"
