sheet,key,change_type,column,before,after,cell_ref,target_entity,target_column,live_prd_cd,apply_class,confidence,note
굿즈파우치(가격포함),14656,MODIFIED,상품(옵션),,2구,굿즈파우치!N47,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000201,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더스트랩키링 vidx7]
굿즈파우치(가격포함),14656,MODIFIED,사이즈(필수),3구,,굿즈파우치!N48,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000201,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더스트랩키링 vidx8]
굿즈파우치(가격포함),14656,MODIFIED,상품(옵션),,3구,굿즈파우치!N48,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000201,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더스트랩키링 vidx8]
굿즈파우치(가격포함),14656,MODIFIED,사이즈(필수),4구,,굿즈파우치!N49,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000201,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더스트랩키링 vidx9]
굿즈파우치(가격포함),14656,MODIFIED,상품(옵션),,4구,굿즈파우치!N49,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000201,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더스트랩키링 vidx9]
굿즈파우치(가격포함),14656,MODIFIED,사이즈(필수),CD 커버 세트 (미조립),,굿즈파우치!N51,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000201,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더스트랩키링 vidx10]
굿즈파우치(가격포함),14656,MODIFIED,상품(옵션),,CD 커버 세트 (미조립),굿즈파우치!N51,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000201,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더스트랩키링 vidx10]
굿즈파우치(가격포함),14661,MODIFIED,사이즈(필수),양면 가로형,,굿즈파우치!N66,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=반팔티셔츠 vidx9]
굿즈파우치(가격포함),14661,MODIFIED,상품(옵션),,양면 가로형,굿즈파우치!N66,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=반팔티셔츠 vidx9]
굿즈파우치(가격포함),14661,MODIFIED,사이즈(필수),양면 세로형,,굿즈파우치!N67,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=반팔티셔츠 vidx10]
굿즈파우치(가격포함),14661,MODIFIED,상품(옵션),,양면 세로형,굿즈파우치!N67,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=반팔티셔츠 vidx10]
굿즈파우치(가격포함),14667,MODIFIED,사이즈(필수),단면,,굿즈파우치!N92,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=폰스트랩 vidx0]
굿즈파우치(가격포함),14667,MODIFIED,상품(옵션),,단면,굿즈파우치!N92,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=폰스트랩 vidx0]
굿즈파우치(가격포함),14667,MODIFIED,사이즈(필수),양면,,굿즈파우치!N93,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=폰스트랩 vidx1]
굿즈파우치(가격포함),14667,MODIFIED,상품(옵션),,양면,굿즈파우치!N93,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=폰스트랩 vidx1]
굿즈파우치(가격포함),14671,MODIFIED,사이즈(필수),M,,굿즈파우치!N141,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더 플랫 파우치 vidx0]
굿즈파우치(가격포함),14671,MODIFIED,상품(옵션),,M,굿즈파우치!N141,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더 플랫 파우치 vidx0]
굿즈파우치(가격포함),14671,MODIFIED,사이즈(필수),L,,굿즈파우치!N142,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더 플랫 파우치 vidx1]
굿즈파우치(가격포함),14671,MODIFIED,상품(옵션),,L,굿즈파우치!N142,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더 플랫 파우치 vidx1]
굿즈파우치(가격포함),14672,MODIFIED,사이즈(필수),M,,굿즈파우치!N143,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더 슬림 파우치 vidx0]
굿즈파우치(가격포함),14672,MODIFIED,상품(옵션),,M,굿즈파우치!N143,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더 슬림 파우치 vidx0]
굿즈파우치(가격포함),14672,MODIFIED,사이즈(필수),L,,굿즈파우치!N144,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더 슬림 파우치 vidx1]
굿즈파우치(가격포함),14672,MODIFIED,상품(옵션),,L,굿즈파우치!N144,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더 슬림 파우치 vidx1]
굿즈파우치(가격포함),14673,MODIFIED,사이즈(필수),M,,굿즈파우치!N145,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더 삼각 파우치 vidx0]
굿즈파우치(가격포함),14673,MODIFIED,상품(옵션),,M,굿즈파우치!N145,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더 삼각 파우치 vidx0]
굿즈파우치(가격포함),14673,MODIFIED,사이즈(필수),L,,굿즈파우치!N146,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더 삼각 파우치 vidx1]
굿즈파우치(가격포함),14673,MODIFIED,상품(옵션),,L,굿즈파우치!N146,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더 삼각 파우치 vidx1]
굿즈파우치(가격포함),14674,MODIFIED,사이즈(필수),정사각M,,굿즈파우치!N147,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더 볼륨 파우치 vidx0]
굿즈파우치(가격포함),14674,MODIFIED,상품(옵션),,정사각M,굿즈파우치!N147,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더 볼륨 파우치 vidx0]
굿즈파우치(가격포함),14674,MODIFIED,사이즈(필수),직사각M,,굿즈파우치!N148,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더 볼륨 파우치 vidx1]
굿즈파우치(가격포함),14674,MODIFIED,상품(옵션),,직사각M,굿즈파우치!N148,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더 볼륨 파우치 vidx1]
굿즈파우치(가격포함),14675,MODIFIED,사이즈(필수),M,,굿즈파우치!N149,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더 스트링 파우치 vidx0]
굿즈파우치(가격포함),14675,MODIFIED,상품(옵션),,M,굿즈파우치!N149,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더 스트링 파우치 vidx0]
굿즈파우치(가격포함),14679,MODIFIED,사이즈(필수),11인치,,굿즈파우치!N153,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더 아이패드/노트북 파우치 vidx0]
굿즈파우치(가격포함),14679,MODIFIED,상품(옵션),,11인치,굿즈파우치!N153,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더 아이패드/노트북 파우치 vidx0]
굿즈파우치(가격포함),14679,MODIFIED,사이즈(필수),13인치,,굿즈파우치!N154,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더 아이패드/노트북 파우치 vidx1]
굿즈파우치(가격포함),14679,MODIFIED,상품(옵션),,13인치,굿즈파우치!N154,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더 아이패드/노트북 파우치 vidx1]
굿즈파우치(가격포함),14679,MODIFIED,사이즈(필수),15인치,,굿즈파우치!N155,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더 아이패드/노트북 파우치 vidx2]
굿즈파우치(가격포함),14679,MODIFIED,상품(옵션),,15인치,굿즈파우치!N155,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더 아이패드/노트북 파우치 vidx2]
굿즈파우치(가격포함),14680,MODIFIED,사이즈(필수),70*100,,굿즈파우치!N160,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=캔버스 스트랩 라벨파우치 vidx0]
굿즈파우치(가격포함),14680,MODIFIED,상품(옵션),,70*100,굿즈파우치!N160,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=캔버스 스트랩 라벨파우치 vidx0]
굿즈파우치(가격포함),14681,MODIFIED,사이즈(필수),M,,굿즈파우치!N167,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=타이벡 플랫 파우치 vidx0]
굿즈파우치(가격포함),14681,MODIFIED,상품(옵션),,M,굿즈파우치!N167,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=타이벡 플랫 파우치 vidx0]
굿즈파우치(가격포함),14681,MODIFIED,사이즈(필수),L,,굿즈파우치!N168,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=타이벡 플랫 파우치 vidx1]
굿즈파우치(가격포함),14681,MODIFIED,상품(옵션),,L,굿즈파우치!N168,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=타이벡 플랫 파우치 vidx1]
굿즈파우치(가격포함),14681,MODIFIED,사이즈(필수),XL,,굿즈파우치!N169,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=타이벡 플랫 파우치 vidx2]
굿즈파우치(가격포함),14681,MODIFIED,상품(옵션),,XL,굿즈파우치!N169,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=타이벡 플랫 파우치 vidx2]
굿즈파우치(가격포함),14682,MODIFIED,사이즈(필수),M,,굿즈파우치!N170,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=타이벡 슬림 파우치 vidx0]
굿즈파우치(가격포함),14682,MODIFIED,상품(옵션),,M,굿즈파우치!N170,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=타이벡 슬림 파우치 vidx0]
굿즈파우치(가격포함),14682,MODIFIED,사이즈(필수),L,,굿즈파우치!N171,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=타이벡 슬림 파우치 vidx1]
굿즈파우치(가격포함),14682,MODIFIED,상품(옵션),,L,굿즈파우치!N171,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=타이벡 슬림 파우치 vidx1]
굿즈파우치(가격포함),14683,MODIFIED,사이즈(필수),M,,굿즈파우치!N172,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=타이벡 삼각 파우치 vidx0]
굿즈파우치(가격포함),14683,MODIFIED,상품(옵션),,M,굿즈파우치!N172,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=타이벡 삼각 파우치 vidx0]
굿즈파우치(가격포함),14683,MODIFIED,사이즈(필수),L,,굿즈파우치!N173,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=타이벡 삼각 파우치 vidx1]
굿즈파우치(가격포함),14683,MODIFIED,상품(옵션),,L,굿즈파우치!N173,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=타이벡 삼각 파우치 vidx1]
굿즈파우치(가격포함),14684,MODIFIED,사이즈(필수),M,,굿즈파우치!N174,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=타이벡 스트링 파우치 vidx0]
굿즈파우치(가격포함),14684,MODIFIED,상품(옵션),,M,굿즈파우치!N174,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=타이벡 스트링 파우치 vidx0]
굿즈파우치(가격포함),14684,MODIFIED,사이즈(필수),L,,굿즈파우치!N175,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=타이벡 스트링 파우치 vidx1]
굿즈파우치(가격포함),14684,MODIFIED,상품(옵션),,L,굿즈파우치!N175,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=타이벡 스트링 파우치 vidx1]
굿즈파우치(가격포함),14684,MODIFIED,사이즈(필수),XL,,굿즈파우치!N176,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=타이벡 스트링 파우치 vidx2]
굿즈파우치(가격포함),14684,MODIFIED,상품(옵션),,XL,굿즈파우치!N176,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=타이벡 스트링 파우치 vidx2]
굿즈파우치(가격포함),14686,MODIFIED,사이즈(필수),S,,굿즈파우치!N163,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=린넨 스트링 파우치 vidx0]
굿즈파우치(가격포함),14686,MODIFIED,상품(옵션),,S,굿즈파우치!N163,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=린넨 스트링 파우치 vidx0]
굿즈파우치(가격포함),14686,MODIFIED,사이즈(필수),M,,굿즈파우치!N164,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=린넨 스트링 파우치 vidx1]
