system,group,screen_id,screen_name,role,function,work_type,counterpart,direction,owner_side,plan_row_id,status,evidence
shopby,셀러어드민 회원,SB-MEMBER,회원 관리·등급·이관,운영자(CS·상품),[구IA#45] 거래처관리 (등록/수정/처리),config,,,,STD-B2B-013,미확인,docs/huni/후니프린팅_IA.xlsx 「IA 확인」 No.45 · webadmin 사이드바 33화면에 거래처 없음 @ 2026-09-16 21:28 · 셀러어드민 미확인(R1d)
shopby,셀러어드민 회원,SB-MEMBER,회원 관리·등급·이관,시스템(무인),회원등급 산정·자동 승급,integrate,shopby,webadmin→shopby,webadmin,STD-MEM-018,미착수,"raw/webadmin/webadmin/catalog/shopby_client.py:137 (request 범용 호출만 존재 — 주문·송장·회원·적립금 전용 호출 함수 0건, t48 직접 확인 260919) || [L4b보강] huni-skin-shopby/src/lib/api/hooks/use-profile.ts:39 (memberGradeName 표시 필드만)"
shopby,셀러어드민 회원,SB-MEMBER,회원 관리·등급·이관,운영자(CS·상품),휴면계정 전환·복구,config,,,,STD-MEM-019,미착수,[L4b보강] huni-skin-shopby/src/lib/auth/shopby-auth.ts:28 (휴면 응답 주석만·전환/복구 화면 0건)
shopby,셀러어드민 회원,SB-MEMBER,회원 관리·등급·이관,시스템(무인),기존 회원 데이터 이관(구 사이트),integrate,shopby,webadmin→shopby,webadmin,STD-MEM-020,미착수,"raw/webadmin/webadmin/catalog/shopby_client.py:137 (request 범용 호출만 존재 — 주문·송장·회원·적립금 전용 호출 함수 0건, t48 직접 확인 260919) || print-kb/wiki/policy/membership-auth.md#MEM-01 마이그레이션 이슈 명시 · L4 사유: 돈 걸림. 구 DB 미접근(X-OLDDB-ACCESS-01)이 20개 질문의 공통 선행 블로커. 이관 리허설 미실행."
shopby,연동,SB-NCPPAY,NCPPay 결제·입금 처리,시스템(무인),무통장입금(가상계좌)·입금대기 상태,provided,,,,STD-PAY-003,완료,https://service.shopby.co.kr/mall/modification/81683@2026-09-16 21:31
shopby,연동,SB-POINT,적립금 원장·외부포인트 연동,시스템(무인),프린팅머니 수동 지급·차감,integrate,shopby,webadmin→shopby,webadmin,STD-ADC-004,미착수,"raw/webadmin/webadmin/catalog/shopby_client.py:137 (request 범용 호출만 존재 — 주문·송장·회원·적립금 전용 호출 함수 0건, t48 직접 확인 260919) || print-quote/04_design/ia.md §2.3 SM-A-42 · L4 사유: 프린팅머니가 샵바이 적립금 재해석인지 별도 원장인지 미결(X-DEC-PRINTMONEY). 고객측 충전도 no-op(SB-051 stub)"
shopby,연동,SB-POINT,적립금 원장·외부포인트 연동,시스템(무인),구매확정 적립금 자동 지급,provided,,,,STD-MYP-008,미착수,SB-030 partial — huni-skin-shopby/src/components/checkout/checkout-form.tsx:52 (조회는 실API·적립/충전은 mock)
shopby,연동,SB-POINT,적립금 원장·외부포인트 연동,시스템(무인),기존 프린트머니 잔액 이관,integrate,shopby,webadmin→shopby,webadmin,STD-MYP-009,미착수,"raw/webadmin/webadmin/catalog/shopby_client.py:137 (request 범용 호출만 존재 — 주문·송장·회원·적립금 전용 호출 함수 0건, t48 직접 확인 260919) || print-kb/wiki/policy/mypage.md#MYP-02 · print-kb/wiki/policy/custom-dev.md#CST-04 · L4 사유: 돈 걸림. 컷오버 대사 불일치 시 즉시 NO-GO 게이트."
shopby,연동,SB-WEBHOOK,웹훅 등록·발신,시스템(무인),우리가 올린 상태변경 웹훅 메아리 필터(무한루프 방지),integrate,webadmin,shopby→webadmin,webadmin,STD-MFG-030,미착수,raw/webadmin/webadmin/catalog/shopby_hook.py:82 (shopby_webhook 수신 핸들러 실재) · 메아리 필터 코드 0건 — :121 은 TOrdWebhooks 저장만 한다(t48 직접 확인 260919) || order-to-mes-process.md §8.1 SB-2 분기표 || P1판정(260902): §8.1 SB-2 분기표 설계만 · 코드 0건
shopby,연동,SB-WEBHOOK,웹훅 등록·발신,시스템(무인),반품·교환 웹훅 기록만 하고 MES 작업 자동생성 안 함,integrate,webadmin,shopby→webadmin,webadmin,STD-MFG-124,미착수,raw/webadmin/webadmin/catalog/shopby_hook.py:112-121 (shop_clm_sts 포함 클레임 웹훅 저장까지 실재) · MES 작업 자동생성 방지 로직은 이 파일에 없다(t48 직접 확인 260919) || [상위:STD-ADO-022] order-to-mes-process.md §7.4 || P1판정(260902): §7.4 「반품·교환 웹훅은 기록만」 — 웹훅 수신함은 실재하나 클레임 분기 코드 0건
huni-mall,고객지원,MALL-FAQ,자주묻는질문(라우트 부재),고객,공지사항·FAQ 열람,integrate,shopby,huni-mall→shopby,huni-mall,STD-CLM-018,진행,huni-skin-shopby/src/app/(main)/notice/page.tsx:1-27 · src/lib/api/server/board.ts:1 (공지 done) — FAQ 라우트 부재(SB-056 absent)
huni-mall,고객지원,MALL-FAQ,자주묻는질문(라우트 부재),고객,자주묻는질문(FAQ) 고객 화면,integrate,shopby,huni-mall→shopby,huni-mall,STD-INF-006,미착수,https://shopby.huniprinting.co.kr/faq 404 @ 2026-09-16 21:27
huni-mall,고객지원,MALL-GUIDE,이용가이드(/guide),고객,인쇄 가이드 콘텐츠(11종),build,,,,STD-CAT-019,진행,"huni-skin-shopby/src/lib/guide-data.ts:41-50,158-202"
huni-mall,고객지원,MALL-GUIDE,이용가이드(/guide),고객,템플릿/샘플 다운로드 제공,build,,,,STD-CAT-020,미확인,"raw/webadmin/webadmin/config/urls.py:280,283,285,287,288 (가이드파일 조회) · :72-87 (업로드/관리)"
huni-mall,고객지원,MALL-GUIDE,이용가이드(/guide),고객,가이드북 고객 화면(작업 유의사항 11종),build,,,,STD-INF-007,진행,https://shopby.huniprinting.co.kr/guide @ 2026-09-16 21:27
huni-mall,고객지원,MALL-INQUIRY,1:1·상담 문의(미구현),고객,인쇄 불량 접수(사진 첨부),build,,,,STD-CLM-014,미착수,print-kb/wiki/policy/operations.md#OPS-04 클레임/불량
huni-mall,고객지원,MALL-INQUIRY,1:1·상담 문의(미구현),고객,1:1 문의 등록·답변,integrate,shopby,huni-mall→shopby,huni-mall,STD-CLM-016,미착수,huni-skin-shopby/src/app/(main) 하위 inquiry/qna 라우트 부재 (SB-056 absent)
huni-mall,고객지원,MALL-INQUIRY,1:1·상담 문의(미구현),고객,기업인쇄 상담 접수,build,,,,STD-CLM-019,미착수,huni-skin-shopby src/app/(main) 하위 inquiry 라우트 부재 (SB-056 absent)
huni-mall,고객지원,MALL-INQUIRY,1:1·상담 문의(미구현),고객,디자인 상담 접수,build,,,,STD-CLM-020,미착수,huni-skin-shopby src/app/(main) 하위 inquiry 라우트 부재 (SB-056 absent)
huni-mall,고객지원,MALL-NOTICE,공지사항(/notice · /notice/[articleNo]),고객,공지사항 고객 화면(목록·상세),integrate,shopby,huni-mall→shopby,huni-mall,STD-INF-005,진행,https://shopby.huniprinting.co.kr/notice @ 2026-09-16 21:27
huni-mall,고객지원,MALL-NOTICE,공지사항(/notice · /notice/[articleNo]),고객,뉴스·소식 공간 신설(갤러리형/게시판형/커뮤니티형 중 택1 + 메뉴명),build,,,,STD-INF-012,미착수,후니-오픈잔여작업-실무진안내_260909.html §항목 5 · ④ 완료 기준
huni-mall,고객지원,MALL-QNA,상품 Q&A(미구현),고객,상품 Q&A 게시,integrate,shopby,huni-mall→shopby,huni-mall,STD-CAT-013,미착수,huni-skin-shopby/src/app/(main) 하위 inquiry/qna 라우트 부재 (SB-056 absent)
huni-mall,고객지원,MALL-QNA,상품 Q&A(미구현),고객,상품 Q&A 등록·답변,integrate,shopby,huni-mall→shopby,huni-mall,STD-CLM-017,미착수,huni-skin-shopby/src/app/(main) 하위 inquiry/qna 라우트 부재 (SB-056 absent)
huni-mall,고객지원,MALL-REVIEWS,이용후기 메인(미구현),고객,이용후기 메인(전체 리뷰 모아보기),integrate,shopby,huni-mall→shopby,huni-mall,STD-PRM-016,미착수,https://shopby.huniprinting.co.kr/ @ 2026-09-16 21:26
huni-mall,마이페이지,MALL-MY-ACCOUNT,계정정보(/mypage/account),고객,회원정보 수정(비밀번호 재확인),integrate,shopby,huni-mall→shopby,huni-mall,STD-MEM-015,진행,huni-skin-shopby/src/lib/api/hooks/use-profile.ts:42
huni-mall,마이페이지,MALL-MY-ACCOUNT,계정정보(/mypage/account),고객,비밀번호 변경,integrate,shopby,huni-mall→shopby,huni-mall,STD-MEM-016,진행,huni-skin-shopby/src/lib/api/hooks/use-profile.ts:42
huni-mall,마이페이지,MALL-MY-ACCOUNT,계정정보(/mypage/account),고객,마케팅 수신동의 관리,integrate,shopby,huni-mall→shopby,huni-mall,STD-PRM-014,완료,https://shopby.huniprinting.co.kr/signup@2026-09-16 21:27
huni-mall,마이페이지,MALL-MY-ADDRESS,배송지 관리(/mypage/address),고객,배송지 주소록 관리,integrate,shopby,huni-mall→shopby,huni-mall,STD-MYP-016,진행,SB-048 done — huni-skin-shopby/src/lib/api/hooks/use-shipping-address.ts:65-125 · SB-028 src/components/checkout/address-modal.tsx:1
huni-mall,마이페이지,MALL-MY-ADDRESS,배송지 관리(/mypage/address),고객,배송지 변경/추가,integrate,shopby,huni-mall→shopby,huni-mall,STD-SHP-015,진행,huni-skin-shopby/src/lib/api/hooks/use-shipping-address.ts:65-125 (CRUD·기본배송지)
huni-mall,마이페이지,MALL-MY-CHARGE,프린트머니 충전(/mypage/point/charge),고객,프린팅머니 충전(PG 결제→적립 전환),integrate,shopby,huni-mall→shopby,huni-mall,STD-MYP-007,진행,SB-051 stub — huni-skin-shopby/src/components/mypage/point-section.tsx:11-14 → src/lib/legacy-data/hooks.ts:423-432 (no-op)
huni-mall,마이페이지,MALL-MY-CHARGE,프린트머니 충전(/mypage/point/charge),고객,프린트머니 구현 M2 — 스킨 충전 화면 배선(useChargePoint → 충전권 주문서),integrate,webadmin,huni-mall→webadmin,huni-mall,STD-MYP-044,미착수,_workspace/huni-shopby/17_prepaid-money/prepaid-money-design-260915.md:290
huni-mall,마이페이지,MALL-MY-COUPON,쿠폰(/mypage/coupon · /register),고객,보유 쿠폰 목록,integrate,shopby,huni-mall→shopby,huni-mall,STD-MYP-010,진행,huni-skin-shopby/src/lib/api/hooks/use-coupons.ts:71
huni-mall,마이페이지,MALL-MY-COUPON,쿠폰(/mypage/coupon · /register),고객,쿠폰 번호 등록,integrate,shopby,huni-mall→shopby,huni-mall,STD-MYP-011,진행,huni-skin-shopby/src/lib/api/hooks/use-coupons.ts:71
huni-mall,마이페이지,MALL-MY-DOCUMENT,증빙서류(/mypage/document),고객,증빙서류 발급내역 조회,integrate,shopby,huni-mall→shopby,huni-mall,STD-MYP-014,미착수,SB-053 stub — huni-skin-shopby/src/components/mypage/document-section.tsx:1-6 (정적 표 UI·API 호출 0) · D-18 endpoint='(호출 지점 없음)'
huni-mall,마이페이지,MALL-MY-DOCUMENT,증빙서류(/mypage/document),고객,현금영수증 정보 관리,integrate,shopby,huni-mall→shopby,huni-mall,STD-MYP-015,미착수,SB-053 stub — document-section.tsx:1-6 · D-18 호출 지점 없음
huni-mall,마이페이지,MALL-MY-DOCUMENT,증빙서류(/mypage/document),고객,사업자정보 목록,build,,,,STD-MYP-020,미착수,https://www.huniprinting.com/mypage/tax01.asp @ 2026-09-16 21:33
huni-mall,마이페이지,MALL-MY-DOCUMENT,증빙서류(/mypage/document),고객,사업자정보 등록(쓰기),build,,,,STD-MYP-021,미착수,https://www.huniprinting.com/mypage/tax01.asp @ 2026-09-16 21:33
huni-mall,마이페이지,MALL-MY-DOCUMENT,증빙서류(/mypage/document),고객,증빙 신청 탭 3개(신청 가능 / 신청 완료 / 신용카드 결제),integrate,shopby,huni-mall→shopby,huni-mall,STD-MYP-034,미착수,후니정기미팅 정리260915.html §증빙서류 · 확정 3
huni-mall,마이페이지,MALL-MY-DOCUMENT,증빙서류(/mypage/document),고객,현금 결제 건만 신청 대상 — 세금계산서·현금영수증 중 택1,integrate,shopby,huni-mall→shopby,huni-mall,STD-MYP-035,미착수,후니정기미팅 정리260915.html §증빙서류 · 확정 4
huni-mall,마이페이지,MALL-MY-DOCUMENT,증빙서류(/mypage/document),고객,카드 결제 건·발행 완료 건은 목록에 보이되 비활성+사유 표시,integrate,shopby,huni-mall→shopby,huni-mall,STD-MYP-036,미착수,후니정기미팅 정리260915.html §증빙서류 · 확정 5
huni-mall,마이페이지,MALL-MY-DOCUMENT,증빙서류(/mypage/document),고객,현금영수증 발급,integrate,shopby,huni-mall→shopby,huni-mall,STD-PAY-015,미착수,huni-skin-shopby/src/components/mypage/document-section.tsx:1-6 (정적 표 UI만·API 호출 없음 = stub) · X-TAXDOC-01 팝빌 연동 미결
huni-mall,마이페이지,MALL-MY-DOCUMENT,증빙서류(/mypage/document),고객,세금계산서 발급 신청·내역,integrate,shopby,huni-mall→shopby,huni-mall,STD-PAY-016,미착수,huni-skin-shopby/src/components/mypage/document-section.tsx:1-6 (stub)
huni-mall,마이페이지,MALL-MY-DOCUMENT,증빙서류(/mypage/document),고객,사업자정보 등록·관리,build,,,,STD-PAY-017,미착수,F-026/027·SCOPE-026/027·IA-026/027 사업자정보 목록·등록 PARTIAL·미착수 || [t48 교정] S1-skin/api-wiring.csv D4 「사업자정보 보관·재사용」 wired=N(validations/checkout.ts:35-43 스키마만) 실사
huni-mall,마이페이지,MALL-MY-DOCUMENT,증빙서류(/mypage/document),고객,거래명세서 출력,integrate,shopby,huni-mall→shopby,huni-mall,STD-PAY-018,미착수,F-142/SCOPE-142/IA-142 증빙서류발급 관리 PARTIAL·미착수 || [t48 교정] S1-skin/api-wiring.csv D4 「증빙서류 신청·발급 목록」 stub·없음(document-section.tsx:41-51) 실사
huni-mall,마이페이지,MALL-MY-INQUIRY,내 문의·Q&A 조회(미구현),고객,내 상품Q&A/1:1문의 조회,integrate,shopby,huni-mall→shopby,huni-mall,STD-MYP-013,미착수,SB-056 absent — huni-skin-shopby/src/app/(main) 하위 inquiry/qna 라우트 부재
huni-mall,마이페이지,MALL-MY-ORDER,주문 상세(/mypage/orders/[orderNo]),고객,주문 전체 취소 신청,integrate,shopby,huni-mall→shopby,huni-mall,STD-CLM-001,미착수,huni-shopby/01_research/order-to-delivery-contract.md §4.3 claims-*
huni-mall,마이페이지,MALL-MY-ORDER,주문 상세(/mypage/orders/[orderNo]),고객,옵션 부분 취소 신청,integrate,shopby,huni-mall→shopby,huni-mall,STD-CLM-002,미착수,huni-shopby/01_research/order-to-delivery-contract.md §4.3 claims-*
huni-mall,마이페이지,MALL-MY-ORDER,주문 상세(/mypage/orders/[orderNo]),고객,제작 착수 후 취소 제한·협의 안내,integrate,shopby,huni-mall→shopby,huni-mall,STD-CLM-004,미착수,print-kb/wiki/policy/operations.md#OPS-01 케이스별 협의
huni-mall,마이페이지,MALL-MY-ORDER,주문 상세(/mypage/orders/[orderNo]),고객,반품 신청(단일·복수),integrate,shopby,huni-mall→shopby,huni-mall,STD-CLM-005,미착수,huni-shopby/01_research/order-to-delivery-contract.md §4.3 claims-*
huni-mall,마이페이지,MALL-MY-ORDER,주문 상세(/mypage/orders/[orderNo]),고객,교환 신청(출고 전/후),integrate,shopby,huni-mall→shopby,huni-mall,STD-CLM-006,미착수,huni-shopby/01_research/order-to-delivery-contract.md §4.3 claims-*
huni-mall,마이페이지,MALL-MY-ORDER,주문 상세(/mypage/orders/[orderNo]),고객,환불 예상금액 계산,integrate,shopby,huni-mall→shopby,huni-mall,STD-CLM-007,미착수,huni-shopby/01_research/order-to-delivery-contract.md §4.3 claims-*
huni-mall,마이페이지,MALL-MY-ORDER,주문 상세(/mypage/orders/[orderNo]),고객,환불계좌 등록·수정,integrate,shopby,huni-mall→shopby,huni-mall,STD-CLM-008,미착수,huni-shopby/01_research/order-to-delivery-contract.md §4.3 claims-*
huni-mall,마이페이지,MALL-MY-ORDER,주문 상세(/mypage/orders/[orderNo]),고객,클레임 철회,integrate,shopby,huni-mall→shopby,huni-mall,STD-CLM-009,미착수,huni-shopby/01_research/order-to-delivery-contract.md §4.3 claims-*
huni-mall,마이페이지,MALL-MY-ORDER,주문 상세(/mypage/orders/[orderNo]),고객,클레임 사유 분류 선택(12종),integrate,shopby,huni-mall→shopby,huni-mall,STD-CLM-010,미착수,huni-shopby/01_research/order-to-delivery-contract.md §4.2 claimReasonType
huni-mall,마이페이지,MALL-MY-ORDER,주문 상세(/mypage/orders/[orderNo]),고객,주문 상세 조회(사양·파일·상태),integrate,shopby,huni-mall→shopby,huni-mall,STD-MYP-002,진행,huni-skin-shopby/src/lib/api/hooks/use-my-orders.ts:84 (목록/상세)
huni-mall,마이페이지,MALL-MY-ORDER,주문 상세(/mypage/orders/[orderNo]),고객,편집상품 미리보기,integrate,edicus,huni-mall→edicus,huni-mall,STD-MYP-003,미착수,SB-020 stub — huni-skin-shopby/src/components/product/configurator-actions.tsx:170-176 (onClick 없음)
huni-mall,마이페이지,MALL-MY-ORDER,주문 상세(/mypage/orders/[orderNo]),고객,주문 상태 머신 전이 표시(결제완료→상품준비→배송준비→배송중→배송완료→구매확정),integrate,shopby,huni-mall→shopby,huni-mall,STD-ORD-023,진행,"huni-skin-shopby/src/lib/api/hooks/use-my-orders.ts:84,354 · X-DEC-MIRROR-01 샵바이→후니 상태 미러 채널 미확인"
huni-mall,마이페이지,MALL-MY-ORDER,주문 상세(/mypage/orders/[orderNo]),고객,인쇄 공정 단계 상태 노출(검판·출력·후가공),integrate,webadmin,huni-mall→webadmin,huni-mall,STD-ORD-024,미착수,SCOPE-162 주문/주문상세 런타임 그릇 구축 PARTIAL·미착수
huni-mall,마이페이지,MALL-MY-ORDER,주문 상세(/mypage/orders/[orderNo]),고객,구매확정(고객·자동),integrate,shopby,huni-mall→shopby,huni-mall,STD-ORD-025,미착수,huni-shopby/01_research/order-to-delivery-contract.md §3 confirm
huni-mall,마이페이지,MALL-MY-ORDER,주문 상세(/mypage/orders/[orderNo]),고객,고객 배송 조회(택배사 추적),integrate,shopby,huni-mall→shopby,huni-mall,STD-SHP-014,진행,"huni-skin-shopby/src/lib/api/hooks/use-my-orders.ts:84,354"
huni-mall,마이페이지,MALL-MY-ORDER,주문 상세(/mypage/orders/[orderNo]),고객,택배사 배송추적 연동,integrate,shopby,huni-mall→shopby,huni-mall,STD-SYS-014,진행,huni-shopby/01_research/order-to-delivery-contract.md §2.1 deliveryCompanyType · L4 사유: 택배사 연동·송장·배송추적 경로 미확인. L2 연계서비스 18건에도 택배사 없음.
huni-mall,마이페이지,MALL-MY-ORDERS,주문 목록(/mypage/orders),고객,클레임 목록·상세 조회,integrate,shopby,huni-mall→shopby,huni-mall,STD-CLM-012,미착수,X-SHOPBY-CLAIM-FSM-01 클레임 상태머신 미폐합 — 수거진행 중간상태 누락·입금대기/교환대기/환불완료 전이 미정의
huni-mall,마이페이지,MALL-MY-ORDERS,주문 목록(/mypage/orders),고객,주문 목록 조회,integrate,shopby,huni-mall→shopby,huni-mall,STD-MYP-001,진행,huni-skin-shopby/src/lib/api/hooks/use-my-orders.ts:84
huni-mall,마이페이지,MALL-MY-ORDERS,주문 목록(/mypage/orders),고객,주문 상태 조회(회원),integrate,shopby,huni-mall→shopby,huni-mall,STD-ORD-021,진행,"huni-skin-shopby/src/lib/api/hooks/use-my-orders.ts:84,354"
huni-mall,마이페이지,MALL-MY-ORDERS,주문 목록(/mypage/orders),고객,재주문(동일 사양 반복),build,,,,STD-ORD-026,미착수,F-011/SCOPE-011/IA-011 옵션보관함 CUSTOM·미착수
huni-mall,마이페이지,MALL-MY-POINT,적립금·프린트머니 잔액(/mypage/point),고객,프린팅머니 잔액·내역 조회,integrate,shopby,huni-mall→shopby,huni-mall,STD-MYP-006,진행,huni-skin-shopby/src/lib/api/hooks/use-points.ts:22
huni-mall,마이페이지,MALL-MY-REVIEW,리뷰(/mypage/review · /write · /[reviewId]),고객,내 리뷰 작성·조회,integrate,shopby,huni-mall→shopby,huni-mall,STD-MYP-012,진행,huni-skin-shopby/src/lib/api/hooks/use-review-write.ts:38 · use-my-reviews.ts:84
huni-mall,마이페이지,MALL-MY-WITHDRAW,회원탈퇴(/mypage/withdraw),고객,회원탈퇴,integrate,shopby,huni-mall→shopby,huni-mall,STD-MEM-017,진행,huni-skin-shopby/src/lib/api/hooks/use-profile.ts:112 · src/components/mypage/withdraw-section.tsx:4
huni-mall,마이페이지,MALL-MYPAGE,마이페이지 메인(/mypage),고객,마이페이지 메인 대시보드(주문요약·프린팅머니·쿠폰 한눈에),integrate,shopby,huni-mall→shopby,huni-mall,STD-MYP-017,진행,"L3/legacy-normalized.json#F-029,IA-029,SCOPE-029 · _workspace/huni-launch-scope/02_gap/fit-gap-matrix.csv:30 · docs/huni/후니프린팅_통합IA_일정_역할분담_260616.xlsx#02_IA마스터!A30:K30 · L2/as-is-inventory.csv#SB-044 huni-skin-shopby/src/components/mypage/dashboard-section.tsx:17-59"
huni-mall,마이페이지,MALL-MYPAGE,마이페이지 메인(/mypage),고객,마이페이지 서브메인(기능군 랜딩) 화면,build,,,,STD-MYP-018,진행,"L3/legacy-normalized.json#F-030,IA-030,SCOPE-030 · _workspace/huni-launch-scope/02_gap/fit-gap-matrix.csv:31 · docs/huni/후니프린팅_통합IA_일정_역할분담_260616.xlsx#02_IA마스터!A31:K31 || P1판정(260902): huni-skin-shopby/src/app/(main)/mypage/page.tsx:10 DashboardSection · layout.tsx (중첩 라우트 전환)"
huni-mall,마이페이지,MALL-MYPAGE,마이페이지 메인(/mypage),고객,마이페이지 통합 검색결과 LIST 화면,build,,,,STD-MYP-019,미착수,"L3/legacy-normalized.json#F-031,IA-031,SCOPE-031 · _workspace/huni-launch-scope/02_gap/fit-gap-matrix.csv:32 · docs/huni/후니프린팅_통합IA_일정_역할분담_260616.xlsx#02_IA마스터!A32:K32 || P1판정(260902): huni-skin-shopby 전수 grep 'mypage.*search' 0건(260902) — 마이페이지 통합 검색 라우트 없음"
huni-mall,마이페이지,MALL-STORAGE,옵션·편집 디자인 보관함(미구현),고객,옵션보관함 저장/불러오기,build,,,,STD-MYP-004,미착수,[L4b보강] huni-skin-shopby/src/components/cart/cart-page.tsx:6 ('shopby 장바구니에는 보관함(draft) 개념이 없어 단일 목록으로 렌더')
huni-mall,마이페이지,MALL-STORAGE,옵션·편집 디자인 보관함(미구현),고객,보관 기간 정책 적용·만료 처리,build,,,,STD-MYP-005,미착수,print-kb/wiki/policy/mypage.md#MYP-01 3개월 권장 · L4 사유: new — 보관 만료 정책은 화면이 아니라 배치 규칙이라 legacy 화면 분모에 수록된 적 없음. 근거 print-kb/mypage.md(ia.md 오염 아님).
huni-mall,마이페이지,MALL-STORAGE,옵션·편집 디자인 보관함(미구현),고객,"편집 디자인 보관함 — 편집 종료 후 보관, 장바구니 담기 전까지 수정 가능",integrate,edicus,huni-mall→edicus,huni-mall,STD-MYP-030,미착수,후니정기미팅 정리260915.html §디자인 상품·편집기·보관함 · 확정 7 / 후니-오픈잔여작업-실무진안내_260909.html §항목 11 · ④ 완료 기준 || [t48 교정] S1-skin/api-wiring.csv D2 「옵션보관함」 라우트 없음·wired=N 실사
huni-mall,상품상세,MALL-PDP,상품 상세(/product/[slug]),고객,교환·반품 안내 문구(정적),build,,,,NEW,완료,S1-skin/api-wiring.csv D3 「교환/반품 안내 문구(정적)」 작동 · 원장 대응 행 없음(NEW)
huni-mall,상품상세,MALL-PDP,상품 상세(/product/[slug]),고객,상품 상세페이지 본문(이미지·설명 블록),integrate,shopby,huni-mall→shopby,huni-mall,STD-CAT-007,진행,huni-skin-shopby/src/app/(main)/product/[slug]/page.tsx:42-47 · :51-56 · src/components/product/product-sections.tsx:1
huni-mall,상품상세,MALL-PDP,상품 상세(/product/[slug]),고객,동일 계열 상품 분기 안내(일반명함/고급지명함/부분UV명함 등),build,,,,STD-CAT-008,미착수,print-story/02_capture/order-flow-steps.md §A-0 레드프린팅 상품 분할 전략
huni-mall,상품상세,MALL-PDP,상품 상세(/product/[slug]),고객,후가공 용어 설명 툴팁(도무송·오시·형압·귀돌이),build,,,,STD-CAT-009,미착수,print-story/02_capture/order-flow-steps.md §E-4 3사 용어 불일치
huni-mall,상품상세,MALL-PDP,상품 상세(/product/[slug]),고객,재단사이즈 vs 작업사이즈 설명 가이드,build,,,,STD-CAT-010,완료,https://shopby.huniprinting.co.kr/product/136578124@2026-09-16 21:29
huni-mall,상품상세,MALL-PDP,상품 상세(/product/[slug]),고객,상품별 제작 소요일/출고 기준 안내,build,,,,STD-CAT-011,미착수,print-story/02_capture/order-flow-steps.md §C-6 출고 옵션
huni-mall,상품상세,MALL-PDP,상품 상세(/product/[slug]),고객,재작업 불가 사항 고지(폰트 아웃라인 등),build,,,,STD-CAT-012,진행,"huni-skin-shopby/src/lib/guide-data.ts:41-50,158-202 (대부분 '준비중' 스텁)"
huni-mall,상품상세,MALL-PDP,상품 상세(/product/[slug]),고객,상품 리뷰 목록·평점 노출,integrate,shopby,huni-mall→shopby,huni-mall,STD-CAT-014,완료,https://shopby.huniprinting.co.kr/product/136578124@2026-09-16 21:34
huni-mall,상품상세,MALL-PDP,상품 상세(/product/[slug]),고객,사진 리뷰 갤러리,integrate,shopby,huni-mall→shopby,huni-mall,STD-CAT-015,진행,huni-skin-shopby/src/lib/api/hooks/use-product-reviews.ts:41 (목록만)
huni-mall,상품상세,MALL-PDP,상품 상세(/product/[slug]),고객,관련상품/함께 주문한 상품 추천,build,,,,STD-CAT-016,미착수,print-quote/04_design/ia.md §2.1 리스팅 파생
huni-mall,상품상세,MALL-PDP,상품 상세(/product/[slug]),고객,찜/관심상품,integrate,shopby,huni-mall→shopby,huni-mall,STD-CAT-018,미착수,print-kb/wiki/policy/mypage.md 파생
huni-mall,상품상세,MALL-PDP,상품 상세(/product/[slug]),고객,메뉴 슬러그형 목업 상세(/product/calendar 등) 잔존 — 「(44 Reviews)」·더미 옵션,build,,,,STD-CAT-029,미착수,https://shopby.huniprinting.co.kr/product/calendar @ 2026-09-16 21:27
huni-mall,상품상세,MALL-PDP,상품 상세(/product/[slug]),고객,상세페이지 탭 6종 자동 등록(디자인가이드·디자인보기 포함),integrate,webadmin,huni-mall→webadmin,huni-mall,STD-CAT-034,진행,후니정기미팅 정리260915.html §디자인 상품·편집기·보관함 · 확정 3 / 후니-오픈잔여작업-실무진안내_260909.html §항목 2 · ④ 완료 기준 || [t48 교정] S1-skin/api-wiring.csv A5 「상품 상세 콘텐츠 탭」 wired=Y·부분(product-sections.tsx:32-40) 실사
huni-mall,상품상세,MALL-PDP,상품 상세(/product/[slug]),고객,디자인 의뢰하기(주문 흐름 내),build,,,,STD-CLM-021,미착수,https://shopby.huniprinting.co.kr/checkout/202609160243938684 @ 2026-09-16 21:33
huni-mall,상품상세,MALL-PDP,상품 상세(/product/[slug]),고객,규격 가이드 모달(사이즈 안내 팝업),build,,,,STD-OPT-057,미착수,"L3/legacy-normalized.json#IA-057,SCOPE-057 · docs/huni/후니프린팅_통합IA_일정_역할분담_260616.xlsx#02_IA마스터!A58:K58 || P1판정(260902): huni-skin-shopby 에 규격 가이드 모달 컴포넌트 grep 0건 · guide-data.ts:90 은 가이드 문서(모달 아님)"
huni-mall,상품상세,MALL-PDP,상품 상세(/product/[slug]),고객,주문가능 자재(용지) 목록 모달,build,,,,STD-OPT-058,미착수,"L3/legacy-normalized.json#F-059,IA-059,SCOPE-059 · _workspace/huni-launch-scope/02_gap/fit-gap-matrix.csv:60 · docs/huni/후니프린팅_통합IA_일정_역할분담_260616.xlsx#02_IA마스터!A60:K60 || P1판정(260902): huni-skin-shopby 에 「주문가능 자재(용지) 목록 모달」 컴포넌트 grep 0건 · guide-data.ts:161,170 은 가이드 문서"
