prd_cd,prd_nm,axis,owner,live_formula_bind,live_product_prices,live_discount_table,verdict,money_impact,repro_sql,note
PRD_000250,메쉬볼륨파우치,가격엔진,price-engine,0,0,DSC_FABRIC_QTY,MISSING_BIND,차단(가격산출불가=견적0·source=NONE),"SELECT (SELECT count(*) FROM t_prd_product_price_formulas WHERE prd_cd='PRD_000250') frm,(SELECT count(*) FROM t_prd_product_prices WHERE prd_cd='PRD_000250') pp;","가격권위 보유하나 formula0+pp0 전건 미바인딩. §18 design 처방 미적재"
PRD_000251,레더 플랫 미니파우치,가격엔진,price-engine,0,0,DSC_FABRIC_QTY,MISSING_BIND,차단(가격산출불가=견적0·source=NONE),"SELECT (SELECT count(*) FROM t_prd_product_price_formulas WHERE prd_cd='PRD_000251') frm,(SELECT count(*) FROM t_prd_product_prices WHERE prd_cd='PRD_000251') pp;","가격권위 보유하나 formula0+pp0 전건 미바인딩. §18 design 처방 미적재"
PRD_000252,레더 슬림 미니파우치,가격엔진,price-engine,0,0,DSC_FABRIC_QTY,MISSING_BIND,차단(가격산출불가=견적0·source=NONE),"SELECT (SELECT count(*) FROM t_prd_product_price_formulas WHERE prd_cd='PRD_000252') frm,(SELECT count(*) FROM t_prd_product_prices WHERE prd_cd='PRD_000252') pp;","가격권위 보유하나 formula0+pp0 전건 미바인딩. §18 design 처방 미적재"
PRD_000253,레더 삼각 미니파우치,가격엔진,price-engine,0,0,DSC_FABRIC_QTY,MISSING_BIND,차단(가격산출불가=견적0·source=NONE),"SELECT (SELECT count(*) FROM t_prd_product_price_formulas WHERE prd_cd='PRD_000253') frm,(SELECT count(*) FROM t_prd_product_prices WHERE prd_cd='PRD_000253') pp;","가격권위 보유하나 formula0+pp0 전건 미바인딩. §18 design 처방 미적재"
PRD_000254,레더 볼륨 미니파우치,가격엔진,price-engine,0,0,DSC_FABRIC_QTY,MISSING_BIND,차단(가격산출불가=견적0·source=NONE),"SELECT (SELECT count(*) FROM t_prd_product_price_formulas WHERE prd_cd='PRD_000254') frm,(SELECT count(*) FROM t_prd_product_prices WHERE prd_cd='PRD_000254') pp;","가격권위 보유하나 formula0+pp0 전건 미바인딩. §18 design 처방 미적재"
PRD_000255,레더 원형 미니파우치,가격엔진,price-engine,0,0,DSC_FABRIC_QTY,MISSING_BIND,차단(가격산출불가=견적0·source=NONE),"SELECT (SELECT count(*) FROM t_prd_product_price_formulas WHERE prd_cd='PRD_000255') frm,(SELECT count(*) FROM t_prd_product_prices WHERE prd_cd='PRD_000255') pp;","가격권위 보유하나 formula0+pp0 전건 미바인딩. §18 design 처방 미적재"
PRD_000256,레더 플랫 필통,가격엔진,price-engine,0,0,DSC_FABRIC_QTY,MISSING_BIND,차단(가격산출불가=견적0·source=NONE),"SELECT (SELECT count(*) FROM t_prd_product_price_formulas WHERE prd_cd='PRD_000256') frm,(SELECT count(*) FROM t_prd_product_prices WHERE prd_cd='PRD_000256') pp;","가격권위 보유하나 formula0+pp0 전건 미바인딩. §18 design 처방 미적재"
PRD_000257,레더 슬림 필통,가격엔진,price-engine,0,0,DSC_FABRIC_QTY,MISSING_BIND,차단(가격산출불가=견적0·source=NONE),"SELECT (SELECT count(*) FROM t_prd_product_price_formulas WHERE prd_cd='PRD_000257') frm,(SELECT count(*) FROM t_prd_product_prices WHERE prd_cd='PRD_000257') pp;","가격권위 보유하나 formula0+pp0 전건 미바인딩. §18 design 처방 미적재"
PRD_000258,레더 삼각 필통,가격엔진,price-engine,0,0,DSC_FABRIC_QTY,MISSING_BIND,차단(가격산출불가=견적0·source=NONE),"SELECT (SELECT count(*) FROM t_prd_product_price_formulas WHERE prd_cd='PRD_000258') frm,(SELECT count(*) FROM t_prd_product_prices WHERE prd_cd='PRD_000258') pp;","가격권위 보유하나 formula0+pp0 전건 미바인딩. §18 design 처방 미적재"
PRD_000259,레더 볼륨 필통,가격엔진,price-engine,0,0,DSC_FABRIC_QTY,MISSING_BIND,차단(가격산출불가=견적0·source=NONE),"SELECT (SELECT count(*) FROM t_prd_product_price_formulas WHERE prd_cd='PRD_000259') frm,(SELECT count(*) FROM t_prd_product_prices WHERE prd_cd='PRD_000259') pp;","가격권위 보유하나 formula0+pp0 전건 미바인딩. §18 design 처방 미적재"
PRD_000260,레더 원형 필통,가격엔진,price-engine,0,0,DSC_FABRIC_QTY,MISSING_BIND,차단(가격산출불가=견적0·source=NONE),"SELECT (SELECT count(*) FROM t_prd_product_price_formulas WHERE prd_cd='PRD_000260') frm,(SELECT count(*) FROM t_prd_product_prices WHERE prd_cd='PRD_000260') pp;","가격권위 보유하나 formula0+pp0 전건 미바인딩. §18 design 처방 미적재"
PRD_000261,캔버스 플랫 필통,가격엔진,price-engine,0,0,DSC_FABRIC_QTY,MISSING_BIND,차단(가격산출불가=견적0·source=NONE),"SELECT (SELECT count(*) FROM t_prd_product_price_formulas WHERE prd_cd='PRD_000261') frm,(SELECT count(*) FROM t_prd_product_prices WHERE prd_cd='PRD_000261') pp;","가격권위 보유하나 formula0+pp0 전건 미바인딩. §18 design 처방 미적재"
PRD_000262,캔버스 삼각 필통,가격엔진,price-engine,0,0,DSC_FABRIC_QTY,MISSING_BIND,차단(가격산출불가=견적0·source=NONE),"SELECT (SELECT count(*) FROM t_prd_product_price_formulas WHERE prd_cd='PRD_000262') frm,(SELECT count(*) FROM t_prd_product_prices WHERE prd_cd='PRD_000262') pp;","가격권위 보유하나 formula0+pp0 전건 미바인딩. §18 design 처방 미적재"
PRD_000263,레더토트백,가격엔진,price-engine,0,0,DSC_FABRIC_QTY,MISSING_BIND,차단(가격산출불가=견적0·source=NONE),"SELECT (SELECT count(*) FROM t_prd_product_price_formulas WHERE prd_cd='PRD_000263') frm,(SELECT count(*) FROM t_prd_product_prices WHERE prd_cd='PRD_000263') pp;","가격권위 보유하나 formula0+pp0 전건 미바인딩. §18 design 처방 미적재"
PRD_000264,레더숄더백,가격엔진,price-engine,0,0,DSC_FABRIC_QTY,MISSING_BIND,차단(가격산출불가=견적0·source=NONE),"SELECT (SELECT count(*) FROM t_prd_product_price_formulas WHERE prd_cd='PRD_000264') frm,(SELECT count(*) FROM t_prd_product_prices WHERE prd_cd='PRD_000264') pp;","가격권위 보유하나 formula0+pp0 전건 미바인딩. §18 design 처방 미적재"
PRD_000265,린넨 미니에코백,가격엔진,price-engine,0,0,DSC_FABRIC_QTY,MISSING_BIND,차단(가격산출불가=견적0·source=NONE),"SELECT (SELECT count(*) FROM t_prd_product_price_formulas WHERE prd_cd='PRD_000265') frm,(SELECT count(*) FROM t_prd_product_prices WHERE prd_cd='PRD_000265') pp;","가격권위 보유하나 formula0+pp0 전건 미바인딩. §18 design 처방 미적재"
PRD_000266,린넨 토트백,가격엔진,price-engine,0,0,DSC_FABRIC_QTY,MISSING_BIND,차단(가격산출불가=견적0·source=NONE),"SELECT (SELECT count(*) FROM t_prd_product_price_formulas WHERE prd_cd='PRD_000266') frm,(SELECT count(*) FROM t_prd_product_prices WHERE prd_cd='PRD_000266') pp;","가격권위 보유하나 formula0+pp0 전건 미바인딩. §18 design 처방 미적재"
PRD_000267,린넨 에코백,가격엔진,price-engine,0,0,DSC_FABRIC_QTY,MISSING_BIND,차단(가격산출불가=견적0·source=NONE),"SELECT (SELECT count(*) FROM t_prd_product_price_formulas WHERE prd_cd='PRD_000267') frm,(SELECT count(*) FROM t_prd_product_prices WHERE prd_cd='PRD_000267') pp;","가격권위 보유하나 formula0+pp0 전건 미바인딩. §18 design 처방 미적재"
PRD_000268,캔버스심플백,가격엔진,price-engine,0,0,DSC_FABRIC_QTY,MISSING_BIND,차단(가격산출불가=견적0·source=NONE),"SELECT (SELECT count(*) FROM t_prd_product_price_formulas WHERE prd_cd='PRD_000268') frm,(SELECT count(*) FROM t_prd_product_prices WHERE prd_cd='PRD_000268') pp;","가격권위 보유하나 formula0+pp0 전건 미바인딩. §18 design 처방 미적재"
PRD_000269,캔버스 포켓심플백,가격엔진,price-engine,0,0,DSC_FABRIC_QTY,MISSING_BIND,차단(가격산출불가=견적0·source=NONE),"SELECT (SELECT count(*) FROM t_prd_product_price_formulas WHERE prd_cd='PRD_000269') frm,(SELECT count(*) FROM t_prd_product_prices WHERE prd_cd='PRD_000269') pp;","가격권위 보유하나 formula0+pp0 전건 미바인딩. §18 design 처방 미적재"
PRD_000270,캔버스에코백,가격엔진,price-engine,0,0,DSC_FABRIC_QTY,MISSING_BIND,차단(가격산출불가=견적0·source=NONE),"SELECT (SELECT count(*) FROM t_prd_product_price_formulas WHERE prd_cd='PRD_000270') frm,(SELECT count(*) FROM t_prd_product_prices WHERE prd_cd='PRD_000270') pp;","가격권위 보유하나 formula0+pp0 전건 미바인딩. §18 design 처방 미적재"
PRD_000271,캔버스숄더백,가격엔진,price-engine,0,0,DSC_FABRIC_QTY,MISSING_BIND,차단(가격산출불가=견적0·source=NONE),"SELECT (SELECT count(*) FROM t_prd_product_price_formulas WHERE prd_cd='PRD_000271') frm,(SELECT count(*) FROM t_prd_product_prices WHERE prd_cd='PRD_000271') pp;","가격권위 보유하나 formula0+pp0 전건 미바인딩. §18 design 처방 미적재"
PRD_000272,캔버스 포켓숄더백,가격엔진,price-engine,0,0,DSC_FABRIC_QTY,MISSING_BIND,차단(가격산출불가=견적0·source=NONE),"SELECT (SELECT count(*) FROM t_prd_product_price_formulas WHERE prd_cd='PRD_000272') frm,(SELECT count(*) FROM t_prd_product_prices WHERE prd_cd='PRD_000272') pp;","가격권위 보유하나 formula0+pp0 전건 미바인딩. §18 design 처방 미적재"
PRD_000273,타이벡 양면 백팩,가격엔진,price-engine,0,0,DSC_FABRIC_QTY,MISSING_BIND,차단(가격산출불가=견적0·source=NONE),"SELECT (SELECT count(*) FROM t_prd_product_price_formulas WHERE prd_cd='PRD_000273') frm,(SELECT count(*) FROM t_prd_product_prices WHERE prd_cd='PRD_000273') pp;","가격권위 보유하나 formula0+pp0 전건 미바인딩. §18 design 처방 미적재"
PRD_000274,타이벡보냉보틀백,가격엔진,price-engine,0,0,DSC_FABRIC_QTY,MISSING_BIND,차단(가격산출불가=견적0·source=NONE),"SELECT (SELECT count(*) FROM t_prd_product_price_formulas WHERE prd_cd='PRD_000274') frm,(SELECT count(*) FROM t_prd_product_prices WHERE prd_cd='PRD_000274') pp;","가격권위 보유하나 formula0+pp0 전건 미바인딩. §18 design 처방 미적재"
PRD_000275,타이벡 보냉 미니백,가격엔진,price-engine,0,0,DSC_FABRIC_QTY,MISSING_BIND,차단(가격산출불가=견적0·source=NONE),"SELECT (SELECT count(*) FROM t_prd_product_price_formulas WHERE prd_cd='PRD_000275') frm,(SELECT count(*) FROM t_prd_product_prices WHERE prd_cd='PRD_000275') pp;","가격권위 보유하나 formula0+pp0 전건 미바인딩. §18 design 처방 미적재"
PRD_000276,타이벡 에코백,가격엔진,price-engine,0,0,DSC_FABRIC_QTY,MISSING_BIND,차단(가격산출불가=견적0·source=NONE),"SELECT (SELECT count(*) FROM t_prd_product_price_formulas WHERE prd_cd='PRD_000276') frm,(SELECT count(*) FROM t_prd_product_prices WHERE prd_cd='PRD_000276') pp;","가격권위 보유하나 formula0+pp0 전건 미바인딩. §18 design 처방 미적재"
PRD_000277,타이벡 보냉에코백,가격엔진,price-engine,0,0,DSC_FABRIC_QTY,MISSING_BIND,차단(가격산출불가=견적0·source=NONE),"SELECT (SELECT count(*) FROM t_prd_product_price_formulas WHERE prd_cd='PRD_000277') frm,(SELECT count(*) FROM t_prd_product_prices WHERE prd_cd='PRD_000277') pp;","가격권위 보유하나 formula0+pp0 전건 미바인딩. §18 design 처방 미적재"
PRD_000278,메쉬 토트백,가격엔진,price-engine,0,0,DSC_FABRIC_QTY,MISSING_BIND,차단(가격산출불가=견적0·source=NONE),"SELECT (SELECT count(*) FROM t_prd_product_price_formulas WHERE prd_cd='PRD_000278') frm,(SELECT count(*) FROM t_prd_product_prices WHERE prd_cd='PRD_000278') pp;","가격권위 보유하나 formula0+pp0 전건 미바인딩. §18 design 처방 미적재"
PRD_000279,메쉬에코백,가격엔진,price-engine,0,0,DSC_FABRIC_QTY,MISSING_BIND,차단(가격산출불가=견적0·source=NONE),"SELECT (SELECT count(*) FROM t_prd_product_price_formulas WHERE prd_cd='PRD_000279') frm,(SELECT count(*) FROM t_prd_product_prices WHERE prd_cd='PRD_000279') pp;","가격권위 보유하나 formula0+pp0 전건 미바인딩. §18 design 처방 미적재"
PRD_000280,레더라벨제작,가격엔진,price-engine,0,0,（none）,MISSING_BIND,차단(가격산출불가=견적0·source=NONE),"SELECT (SELECT count(*) FROM t_prd_product_price_formulas WHERE prd_cd='PRD_000280') frm,(SELECT count(*) FROM t_prd_product_prices WHERE prd_cd='PRD_000280') pp;","가격권위 보유하나 formula0+pp0 전건 미바인딩. §18 design 처방 미적재"
